"lon" "lat" "currentDist"
"1354" 15 38 149
"1355" 15 39 145
"1356" 15 40 166
"1357" 15 41 130
"1358" 15 42 104
"1359" 15 43 117
"1360" 15 44 135
"1361" 15 45 88
"1362" 15 46 100
"1363" 15 47 95
"1364" 15 48 99
"1365" 15 49 98
"1366" 15 50 80
"1367" 15 51 92
"1368" 15 52 106
"1369" 15 53 117
"1370" 15 54 134
"1371" 15 55 92
"1372" 15 56 107
"1373" 15 57 107
"1374" 15 58 122
"1375" 15 59 142
"1376" 15 60 106
"1377" 15 61 131
"1378" 15 62 127
"1379" 15 63 124
"1380" 15 64 103
"1381" 15 65 79
"1382" 15 66 86
"1383" 15 67 101
"1384" 15 68 102
"1385" 15 69 118
"1386" 15 70 90
"1387" 15 71 76
"1388" 15 72 124
"1389" 15 73 88
"1390" 15 74 94
"1391" 15 75 108
"1392" 15 76 80
"1393" 15 77 121
"1394" 15 78 77
"1395" 15 79 95
"1396" 15 80 127
"1397" 15 81 97
"1398" 15 82 118
"1399" 15 83 96
"1400" 15 84 88
"1401" 15 85 101
"1402" 15 86 102
"1403" 15 87 122
"1404" 15 88 105
"1405" 15 89 105
"1406" 15 90 65
"1407" 15 91 80
"1408" 15 92 72
"1409" 15 93 98
"1410" 15 94 129
"1411" 16 1 162
"1412" 16 2 153
"1413" 16 3 135
"1414" 16 4 153
"1415" 16 5 143
"1416" 16 6 153
"1417" 16 7 147
"1418" 16 8 111
"1419" 16 9 125
"1420" 16 10 105
"1421" 16 11 117
"1422" 16 12 114
"1423" 16 13 140
"1424" 16 14 104
"1425" 16 15 121
"1426" 16 16 114
"1427" 16 17 130
"1428" 16 18 145
"1429" 16 19 116
"1430" 16 20 112
"1431" 16 21 108
"1432" 16 22 159
"1433" 16 23 125
"1434" 16 24 121
"1435" 16 25 138
"1436" 16 26 123
"1437" 16 27 132
"1438" 16 28 160
"1439" 16 29 172
"1440" 16 30 164
"1441" 16 31 183
"1442" 16 32 154
"1443" 16 33 147
"1444" 16 34 132
"1445" 16 35 141
"1446" 16 36 140
"1447" 16 37 146
"1448" 16 38 143
"1449" 16 39 120
"1450" 16 40 174
"1451" 16 41 122
"1452" 16 42 124
"1453" 16 43 79
"1454" 16 44 113
"1455" 16 45 115
"1456" 16 46 107
"1457" 16 47 81
"1458" 16 48 86
"1459" 16 49 63
"1460" 16 50 76
"1461" 16 51 130
"1462" 16 52 77
"1463" 16 53 81
"1464" 16 54 130
"1465" 16 55 81
"1466" 16 56 111
"1467" 16 57 128
"1468" 16 58 137
"1469" 16 59 126
"1470" 16 60 121
"1471" 16 61 106
"1472" 16 62 106
"1473" 16 63 106
"1474" 16 64 83
"1475" 16 65 50
"1476" 16 66 122
"1477" 16 67 116
"1478" 16 68 100
"1479" 16 69 116
"1480" 16 70 92
"1481" 16 71 68
"1482" 16 72 60
"1483" 16 73 112
"1484" 16 74 72
"1485" 16 75 84
"1486" 16 76 90
"1487" 16 77 129
"1488" 16 78 101
"1489" 16 79 121
"1490" 16 80 113
"1491" 16 81 103
"1492" 16 82 101
"1493" 16 83 114
"1494" 16 84 75
"1495" 16 85 81
"1496" 16 86 122
"1497" 16 87 106
"1498" 16 88 129
"1499" 16 89 79
"1500" 16 90 89
"1501" 16 91 92
"1502" 16 92 84
"1503" 16 93 132
"1504" 16 94 121
"1505" 17 1 142
"1506" 17 2 143
"1507" 17 3 129
"1508" 17 4 125
"1509" 17 5 175
"1510" 17 6 137
"1511" 17 7 139
"1512" 17 8 111
"1513" 17 9 106
"1514" 17 10 131
"1515" 17 11 125
"1516" 17 12 122
"1517" 17 13 100
"1518" 17 14 128
"1519" 17 15 143
"1520" 17 16 120
"1521" 17 17 121
"1522" 17 18 129
"1523" 17 19 110
"1524" 17 20 94
"1525" 17 21 106
"1526" 17 22 111
"1527" 17 23 105
"1528" 17 24 155
"1529" 17 25 160
"1530" 17 26 139
"1531" 17 27 168
"1532" 17 28 116
"1533" 17 29 184
"1534" 17 30 140
"1535" 17 31 178
"1536" 17 32 142
"1537" 17 33 113
"1538" 17 34 97
"1539" 17 35 127
"1540" 17 36 130
"1541" 17 37 152
"1542" 17 38 114
"1543" 17 39 166
"1544" 17 40 162
"1545" 17 41 90
"1546" 17 42 110
"1547" 17 43 102
"1548" 17 44 118
"1549" 17 45 63
"1550" 17 46 117
"1551" 17 47 88
"1552" 17 48 107
"1553" 17 49 95
"1554" 17 50 82
"1555" 17 51 69
"1556" 17 52 138
"1557" 17 53 83
"1558" 17 54 92
"1559" 17 55 123
"1560" 17 56 146
"1561" 17 57 106
"1562" 17 58 107
"1563" 17 59 125
"1564" 17 60 126
"1565" 17 61 154
"1566" 17 62 104
"1567" 17 63 132
"1568" 17 64 92
"1569" 17 65 102
"1570" 17 66 81
"1571" 17 67 105
"1572" 17 68 102
"1573" 17 69 94
"1574" 17 70 104
"1575" 17 71 68
"1576" 17 72 86
"1577" 17 73 120
"1578" 17 74 60
"1579" 17 75 100
"1580" 17 76 114
"1581" 17 77 135
"1582" 17 78 113
"1583" 17 79 115
"1584" 17 80 95
"1585" 17 81 115
"1586" 17 82 141
"1587" 17 83 130
"1588" 17 84 81
"1589" 17 85 65
"1590" 17 86 110
"1591" 17 87 124
"1592" 17 88 87
"1593" 17 89 115
"1594" 17 90 85
"1595" 17 91 89
"1596" 17 92 80
"1597" 17 93 112
"1598" 17 94 141
"1599" 18 1 148
"1600" 18 2 151
"1601" 18 3 121
"1602" 18 4 143
"1603" 18 5 147
"1604" 18 6 162
"1605" 18 7 115
"1606" 18 8 105
"1607" 18 9 94
"1608" 18 10 119
"1609" 18 11 117
"1610" 18 12 125
"1611" 18 13 126
"1612" 18 14 112
"1613" 18 15 161
"1614" 18 16 94
"1615" 18 17 93
"1616" 18 18 101
"1617" 18 19 149
"1618" 18 20 130
"1619" 18 21 131
"1620" 18 22 102
"1621" 18 23 102
"1622" 18 24 162
"1623" 18 25 152
"1624" 18 26 128
"1625" 18 27 126
"1626" 18 28 122
"1627" 18 29 175
"1628" 18 30 148
"1629" 18 31 118
"1630" 18 32 132
"1631" 18 33 159
"1632" 18 34 149
"1633" 18 35 140
"1634" 18 36 157
"1635" 18 37 124
"1636" 18 38 130
"1637" 18 39 148
"1638" 18 40 146
"1639" 18 41 142
"1640" 18 42 93
"1641" 18 43 96
"1642" 18 44 87
"1643" 18 45 72
"1644" 18 46 140
"1645" 18 47 105
"1646" 18 48 73
"1647" 18 49 65
"1648" 18 50 52
"1649" 18 51 88
"1650" 18 52 125
"1651" 18 53 83
"1652" 18 54 107
"1653" 18 55 109
"1654" 18 56 119
"1655" 18 57 113
"1656" 18 58 142
"1657" 18 59 89
"1658" 18 60 110
"1659" 18 61 126
"1660" 18 62 118
"1661" 18 63 124
"1662" 18 64 94
"1663" 18 65 65
"1664" 18 66 79
"1665" 18 67 95
"1666" 18 68 93
"1667" 18 69 90
"1668" 18 70 86
"1669" 18 71 100
"1670" 18 72 80
"1671" 18 73 72
"1672" 18 74 78
"1673" 18 75 92
"1674" 18 76 102
"1675" 18 77 101
"1676" 18 78 113
"1677" 18 79 79
"1678" 18 80 101
"1679" 18 81 111
"1680" 18 82 147
"1681" 18 83 127
"1682" 18 84 91
"1683" 18 85 79
"1684" 18 86 106
"1685" 18 87 144
"1686" 18 88 99
"1687" 18 89 107
"1688" 18 90 131
"1689" 18 91 105
"1690" 18 92 82
"1691" 18 93 135
"1692" 18 94 154
"1693" 19 1 158
"1694" 19 2 159
"1695" 19 3 109
"1696" 19 4 131
"1697" 19 5 143
"1698" 19 6 134
"1699" 19 7 115
"1700" 19 8 106
"1701" 19 9 84
"1702" 19 10 107
"1703" 19 11 117
"1704" 19 12 157
"1705" 19 13 155
"1706" 19 14 143
"1707" 19 15 132
"1708" 19 16 139
"1709" 19 17 102
"1710" 19 18 104
"1711" 19 19 136
"1712" 19 20 101
"1713" 19 21 107
"1714" 19 22 156
"1715" 19 23 150
"1716" 19 24 174
"1717" 19 25 188
"1718" 19 26 122
"1719" 19 27 165
"1720" 19 28 127
"1721" 19 29 157
"1722" 19 30 164
"1723" 19 31 144
"1724" 19 32 164
"1725" 19 33 149
"1726" 19 34 152
"1727" 19 35 122
"1728" 19 36 154
"1729" 19 37 170
"1730" 19 38 132
"1731" 19 39 154
"1732" 19 40 156
"1733" 19 41 144
"1734" 19 42 86
"1735" 19 43 136
"1736" 19 44 106
"1737" 19 45 84
"1738" 19 46 78
"1739" 19 47 60
"1740" 19 48 98
"1741" 19 49 67
"1742" 19 50 76
"1743" 19 51 104
"1744" 19 52 114
"1745" 19 53 104
"1746" 19 54 84
"1747" 19 55 85
"1748" 19 56 78
"1749" 19 57 101
"1750" 19 58 101
"1751" 19 59 114
"1752" 19 60 127
"1753" 19 61 100
"1754" 19 62 118
"1755" 19 63 98
"1756" 19 64 101
"1757" 19 65 107
"1758" 19 66 119
"1759" 19 67 99
"1760" 19 68 97
"1761" 19 69 93
"1762" 19 70 68
"1763" 19 71 86
"1764" 19 72 76
"1765" 19 73 96
"1766" 19 74 124
"1767" 19 75 90
"1768" 19 76 78
"1769" 19 77 99
"1770" 19 78 125
"1771" 19 79 99
"1772" 19 80 111
"1773" 19 81 117
"1774" 19 82 131
"1775" 19 83 139
"1776" 19 84 91
"1777" 19 85 79
"1778" 19 86 150
"1779" 19 87 136
"1780" 19 88 115
"1781" 19 89 132
"1782" 19 90 109
"1783" 19 91 95
"1784" 19 92 108
"1785" 19 93 122
"1786" 19 94 156
"1787" 20 1 148
"1788" 20 2 157
"1789" 20 3 124
"1790" 20 4 99
"1791" 20 5 111
"1792" 20 6 162
"1793" 20 7 133
"1794" 20 8 92
"1795" 20 9 98
"1796" 20 10 147
"1797" 20 11 131
"1798" 20 12 133
"1799" 20 13 135
"1800" 20 14 117
"1801" 20 15 115
"1802" 20 16 79
"1803" 20 17 101
"1804" 20 18 119
"1805" 20 19 125
"1806" 20 20 129
"1807" 20 21 127
"1808" 20 22 120
"1809" 20 23 136
"1810" 20 24 170
"1811" 20 25 158
"1812" 20 26 127
"1813" 20 27 133
"1814" 20 28 131
"1815" 20 29 143
"1816" 20 30 131
"1817" 20 31 162
"1818" 20 32 146
"1819" 20 33 110
"1820" 20 34 119
"1821" 20 35 136
"1822" 20 36 150
"1823" 20 37 158
"1824" 20 38 142
"1825" 20 39 130
"1826" 20 40 114
"1827" 20 41 105
"1828" 20 42 87
"1829" 20 43 91
"1830" 20 44 96
"1831" 20 45 107
"1832" 20 46 122
"1833" 20 47 82
"1834" 20 48 105
"1835" 20 49 123
"1836" 20 50 149
"1837" 20 51 113
"1838" 20 52 103
"1839" 20 53 110
"1840" 20 54 86
"1841" 20 55 138
"1842" 20 56 94
"1843" 20 57 94
"1844" 20 58 68
"1845" 20 59 103
"1846" 20 60 103
"1847" 20 61 95
"1848" 20 62 91
"1849" 20 63 109
"1850" 20 64 109
"1851" 20 65 119
"1852" 20 66 109
"1853" 20 67 111
"1854" 20 68 91
"1855" 20 69 121
"1856" 20 70 81
"1857" 20 71 90
"1858" 20 72 100
"1859" 20 73 72
"1860" 20 74 100
"1861" 20 75 107
"1862" 20 76 86
"1863" 20 77 98
"1864" 20 78 97
"1865" 20 79 103
"1866" 20 80 101
"1867" 20 81 135
"1868" 20 82 141
"1869" 20 83 93
"1870" 20 84 97
"1871" 20 85 120
"1872" 20 86 124
"1873" 20 87 140
"1874" 20 88 137
"1875" 20 89 114
"1876" 20 90 138
"1877" 20 91 87
"1878" 20 92 78
"1879" 20 93 92
"1880" 20 94 160
"1881" 21 1 150
"1882" 21 2 147
"1883" 21 3 116
"1884" 21 4 115
"1885" 21 5 139
"1886" 21 6 144
"1887" 21 7 126
"1888" 21 8 102
"1889" 21 9 102
"1890" 21 10 114
"1891" 21 11 110
"1892" 21 12 127
"1893" 21 13 147
"1894" 21 14 118
"1895" 21 15 133
"1896" 21 16 106
"1897" 21 17 105
"1898" 21 18 151
"1899" 21 19 123
"1900" 21 20 125
"1901" 21 21 109
"1902" 21 22 143
"1903" 21 23 139
"1904" 21 24 179
"1905" 21 25 135
"1906" 21 26 122
"1907" 21 27 119
"1908" 21 28 125
"1909" 21 29 126
"1910" 21 30 116
"1911" 21 31 128
"1912" 21 32 151
"1913" 21 33 128
"1914" 21 34 138
"1915" 21 35 166
"1916" 21 36 142
"1917" 21 37 136
"1918" 21 38 151
"1919" 21 39 129
"1920" 21 40 90
"1921" 21 41 100
"1922" 21 42 87
"1923" 21 43 108
"1924" 21 44 78
"1925" 21 45 108
"1926" 21 46 90
"1927" 21 47 122
"1928" 21 48 102
"1929" 21 49 87
"1930" 21 50 103
"1931" 21 51 87
"1932" 21 52 147
"1933" 21 53 132
"1934" 21 54 66
"1935" 21 55 112
"1936" 21 56 97
"1937" 21 57 106
"1938" 21 58 93
"1939" 21 59 94
"1940" 21 60 119
"1941" 21 61 96
"1942" 21 62 110
"1943" 21 63 112
"1944" 21 64 92
"1945" 21 65 131
"1946" 21 66 115
"1947" 21 67 105
"1948" 21 68 85
"1949" 21 69 103
"1950" 21 70 93
"1951" 21 71 87
"1952" 21 72 82
"1953" 21 73 92
"1954" 21 74 114
"1955" 21 75 101
"1956" 21 76 95
"1957" 21 77 102
"1958" 21 78 99
"1959" 21 79 115
"1960" 21 80 109
"1961" 21 81 143
"1962" 21 82 153
"1963" 21 83 87
"1964" 21 84 81
"1965" 21 85 106
"1966" 21 86 130
"1967" 21 87 135
"1968" 21 88 159
"1969" 21 89 120
"1970" 21 90 106
"1971" 21 91 67
"1972" 21 92 77
"1973" 21 93 94
"1974" 21 94 144
"1975" 22 1 140
"1976" 22 2 113
"1977" 22 3 132
"1978" 22 4 107
"1979" 22 5 144
"1980" 22 6 142
"1981" 22 7 134
"1982" 22 8 120
"1983" 22 9 109
"1984" 22 10 114
"1985" 22 11 130
"1986" 22 12 123
"1987" 22 13 144
"1988" 22 14 139
"1989" 22 15 98
"1990" 22 16 144
"1991" 22 17 105
"1992" 22 18 119
"1993" 22 19 131
"1994" 22 20 105
"1995" 22 21 127
"1996" 22 22 111
"1997" 22 23 141
"1998" 22 24 115
"1999" 22 25 131
"2000" 22 26 130
"2001" 22 27 128
"2002" 22 28 124
"2003" 22 29 129
"2004" 22 30 152
"2005" 22 31 123
"2006" 22 32 110
"2007" 22 33 128
"2008" 22 34 156
"2009" 22 35 129
"2010" 22 36 126
"2011" 22 37 161
"2012" 22 38 158
"2013" 22 39 158
"2014" 22 40 138
"2015" 22 41 124
"2016" 22 42 84
"2017" 22 43 111
"2018" 22 44 95
"2019" 22 45 86
"2020" 22 46 96
"2021" 22 47 86
"2022" 22 48 99
"2023" 22 49 93
"2024" 22 50 83
"2025" 22 51 93
"2026" 22 52 89
"2027" 22 53 81
"2028" 22 54 93
"2029" 22 55 130
"2030" 22 56 116
"2031" 22 57 80
"2032" 22 58 89
"2033" 22 59 102
"2034" 22 60 140
"2035" 22 61 114
"2036" 22 62 126
"2037" 22 63 112
"2038" 22 64 110
"2039" 22 65 112
"2040" 22 66 101
"2041" 22 67 131
"2042" 22 68 123
"2043" 22 69 93
"2044" 22 70 87
"2045" 22 71 103
"2046" 22 72 123
"2047" 22 73 86
"2048" 22 74 79
"2049" 22 75 86
"2050" 22 76 116
"2051" 22 77 110
"2052" 22 78 116
"2053" 22 79 89
"2054" 22 80 131
"2055" 22 81 151
"2056" 22 82 110
"2057" 22 83 107
"2058" 22 84 91
"2059" 22 85 108
"2060" 22 86 117
"2061" 22 87 104
"2062" 22 88 135
"2063" 22 89 98
"2064" 22 90 102
"2065" 22 91 77
"2066" 22 92 81
"2067" 22 93 98
"2068" 22 94 138
"2069" 23 1 124
"2070" 23 2 141
"2071" 23 3 138
"2072" 23 4 146
"2073" 23 5 146
"2074" 23 6 112
"2075" 23 7 156
"2076" 23 8 124
"2077" 23 9 121
"2078" 23 10 131
"2079" 23 11 129
"2080" 23 12 126
"2081" 23 13 150
"2082" 23 14 120
"2083" 23 15 112
"2084" 23 16 184
"2085" 23 17 98
"2086" 23 18 105
"2087" 23 19 133
"2088" 23 20 113
"2089" 23 21 101
"2090" 23 22 97
"2091" 23 23 175
"2092" 23 24 95
"2093" 23 25 124
"2094" 23 26 106
"2095" 23 27 173
"2096" 23 28 137
"2097" 23 29 106
"2098" 23 30 99
"2099" 23 31 123
"2100" 23 32 104
"2101" 23 33 164
"2102" 23 34 138
"2103" 23 35 114
"2104" 23 36 148
"2105" 23 37 78
"2106" 23 38 142
"2107" 23 39 133
"2108" 23 40 102
"2109" 23 41 87
"2110" 23 42 96
"2111" 23 43 83
"2112" 23 44 97
"2113" 23 45 132
"2114" 23 46 104
"2115" 23 47 129
"2116" 23 48 101
"2117" 23 49 111
"2118" 23 50 100
"2119" 23 51 128
"2120" 23 52 133
"2121" 23 53 120
"2122" 23 54 118
"2123" 23 55 127
"2124" 23 56 147
"2125" 23 57 99
"2126" 23 58 122
"2127" 23 59 114
"2128" 23 60 144
"2129" 23 61 158
"2130" 23 62 132
"2131" 23 63 97
"2132" 23 64 142
"2133" 23 65 112
"2134" 23 66 111
"2135" 23 67 137
"2136" 23 68 109
"2137" 23 69 113
"2138" 23 70 107
"2139" 23 71 91
"2140" 23 72 81
"2141" 23 73 99
"2142" 23 74 112
"2143" 23 75 108
"2144" 23 76 88
"2145" 23 77 78
"2146" 23 78 94
"2147" 23 79 99
"2148" 23 80 171
"2149" 23 81 149
"2150" 23 82 154
"2151" 23 83 113
"2152" 23 84 109
"2153" 23 85 124
"2154" 23 86 95
"2155" 23 87 110
"2156" 23 88 144
"2157" 23 89 104
"2158" 23 90 68
"2159" 23 91 70
"2160" 23 92 87
"2161" 23 93 106
"2162" 23 94 154
"2163" 24 1 152
"2164" 24 2 137
"2165" 24 3 136
"2166" 24 4 144
"2167" 24 5 138
"2168" 24 6 142
"2169" 24 7 128
"2170" 24 8 128
"2171" 24 9 129
"2172" 24 10 127
"2173" 24 11 141
"2174" 24 12 126
"2175" 24 13 128
"2176" 24 14 102
"2177" 24 15 120
"2178" 24 16 112
"2179" 24 17 118
"2180" 24 18 128
"2181" 24 19 114
"2182" 24 20 133
"2183" 24 21 117
"2184" 24 22 121
"2185" 24 23 130
"2186" 24 24 122
"2187" 24 25 121
"2188" 24 26 162
"2189" 24 27 127
"2190" 24 28 122
"2191" 24 29 159
"2192" 24 30 143
"2193" 24 31 134
"2194" 24 32 122
"2195" 24 33 132
"2196" 24 34 146
"2197" 24 35 119
"2198" 24 36 127
"2199" 24 37 110
"2200" 24 38 113
"2201" 24 39 98
"2202" 24 40 106
"2203" 24 41 106
"2204" 24 42 125
"2205" 24 43 125
"2206" 24 44 104
"2207" 24 45 134
"2208" 24 46 83
"2209" 24 47 143
"2210" 24 48 129
"2211" 24 49 106
"2212" 24 50 136
"2213" 24 51 149
"2214" 24 52 171
"2215" 24 53 127
"2216" 24 54 140
"2217" 24 55 158
"2218" 24 56 140
"2219" 24 57 131
"2220" 24 58 142
"2221" 24 59 158
"2222" 24 60 142
"2223" 24 61 107
"2224" 24 62 115
"2225" 24 63 115
"2226" 24 64 123
"2227" 24 65 139
"2228" 24 66 129
"2229" 24 67 135
"2230" 24 68 85
"2231" 24 69 99
"2232" 24 70 123
"2233" 24 71 93
"2234" 24 72 71
"2235" 24 73 90
"2236" 24 74 104
"2237" 24 75 90
"2238" 24 76 112
"2239" 24 77 96
"2240" 24 78 64
"2241" 24 79 105
"2242" 24 80 137
"2243" 24 81 163
"2244" 24 82 114
"2245" 24 83 123
"2246" 24 84 103
"2247" 24 85 112
"2248" 24 86 93
"2249" 24 87 103
"2250" 24 88 138
"2251" 24 89 111
"2252" 24 90 91
"2253" 24 91 66
"2254" 24 92 72
"2255" 24 93 100
"2256" 24 94 122
"2257" 25 1 154
"2258" 25 2 145
"2259" 25 3 138
"2260" 25 4 128
"2261" 25 5 140
"2262" 25 6 132
"2263" 25 7 166
"2264" 25 8 138
"2265" 25 9 123
"2266" 25 10 121
"2267" 25 11 153
"2268" 25 12 119
"2269" 25 13 119
"2270" 25 14 134
"2271" 25 15 157
"2272" 25 16 123
"2273" 25 17 122
"2274" 25 18 92
"2275" 25 19 144
"2276" 25 20 119
"2277" 25 21 109
"2278" 25 22 119
"2279" 25 23 147
"2280" 25 24 140
"2281" 25 25 115
"2282" 25 26 129
"2283" 25 27 126
"2284" 25 28 147
"2285" 25 29 128
"2286" 25 30 131
"2287" 25 31 148
"2288" 25 32 132
"2289" 25 33 132
"2290" 25 34 130
"2291" 25 35 117
"2292" 25 36 161
"2293" 25 37 149
"2294" 25 38 165
"2295" 25 39 123
"2296" 25 40 100
"2297" 25 41 176
"2298" 25 42 107
"2299" 25 43 113
"2300" 25 44 112
"2301" 25 45 81
"2302" 25 46 128
"2303" 25 47 129
"2304" 25 48 148
"2305" 25 49 136
"2306" 25 50 116
"2307" 25 51 152
"2308" 25 52 176
"2309" 25 53 177
"2310" 25 54 145
"2311" 25 55 129
"2312" 25 56 104
"2313" 25 57 122
"2314" 25 58 95
"2315" 25 59 123
"2316" 25 60 163
"2317" 25 61 117
"2318" 25 62 97
"2319" 25 63 110
"2320" 25 64 98
"2321" 25 65 142
"2322" 25 66 122
"2323" 25 67 119
"2324" 25 68 137
"2325" 25 69 101
"2326" 25 70 103
"2327" 25 71 111
"2328" 25 72 103
"2329" 25 73 80
"2330" 25 74 102
"2331" 25 75 98
"2332" 25 76 114
"2333" 25 77 86
"2334" 25 78 104
"2335" 25 79 115
"2336" 25 80 161
"2337" 25 81 145
"2338" 25 82 126
"2339" 25 83 103
"2340" 25 84 115
"2341" 25 85 108
"2342" 25 86 111
"2343" 25 87 99
"2344" 25 88 141
"2345" 25 89 150
"2346" 25 90 101
"2347" 25 91 84
"2348" 25 92 104
"2349" 25 93 134
"2350" 25 94 132
"2351" 26 1 162
"2352" 26 2 153
"2353" 26 3 132
"2354" 26 4 100
"2355" 26 5 128
"2356" 26 6 126
"2357" 26 7 138
"2358" 26 8 112
"2359" 26 9 107
"2360" 26 10 127
"2361" 26 11 131
"2362" 26 12 127
"2363" 26 13 127
"2364" 26 14 158
"2365" 26 15 135
"2366" 26 16 115
"2367" 26 17 117
"2368" 26 18 112
"2369" 26 19 134
"2370" 26 20 107
"2371" 26 21 129
"2372" 26 22 113
"2373" 26 23 119
"2374" 26 24 116
"2375" 26 25 127
"2376" 26 26 102
"2377" 26 27 122
"2378" 26 28 110
"2379" 26 29 153
"2380" 26 30 151
"2381" 26 31 131
"2382" 26 32 129
"2383" 26 33 162
"2384" 26 34 94
"2385" 26 35 147
"2386" 26 36 94
"2387" 26 37 124
"2388" 26 38 126
"2389" 26 39 119
"2390" 26 40 140
"2391" 26 41 113
"2392" 26 42 110
"2393" 26 43 105
"2394" 26 44 93
"2395" 26 45 99
"2396" 26 46 133
"2397" 26 47 133
"2398" 26 48 126
"2399" 26 49 134
"2400" 26 50 155
"2401" 26 51 196
"2402" 26 52 194
"2403" 26 53 199
"2404" 26 54 123
"2405" 26 55 115
"2406" 26 56 97
"2407" 26 57 117
"2408" 26 58 126
"2409" 26 59 111
"2410" 26 60 147
"2411" 26 61 149
"2412" 26 62 125
"2413" 26 63 100
"2414" 26 64 114
"2415" 26 65 116
"2416" 26 66 116
"2417" 26 67 105
"2418" 26 68 137
"2419" 26 69 107
"2420" 26 70 101
"2421" 26 71 95
"2422" 26 72 99
"2423" 26 73 80
"2424" 26 74 54
"2425" 26 75 104
"2426" 26 76 118
"2427" 26 77 106
"2428" 26 78 92
"2429" 26 79 87
"2430" 26 80 125
"2431" 26 81 141
"2432" 26 82 94
"2433" 26 83 118
"2434" 26 84 129
"2435" 26 85 94
"2436" 26 86 94
"2437" 26 87 95
"2438" 26 88 131
"2439" 26 89 159
"2440" 26 90 96
"2441" 26 91 94
"2442" 26 92 100
"2443" 26 93 120
"2444" 26 94 134
"2445" 27 1 148
"2446" 27 2 133
"2447" 27 3 128
"2448" 27 4 108
"2449" 27 5 132
"2450" 27 6 124
"2451" 27 7 140
"2452" 27 8 116
"2453" 27 9 103
"2454" 27 10 139
"2455" 27 11 141
"2456" 27 12 124
"2457" 27 13 116
"2458" 27 14 117
"2459" 27 15 115
"2460" 27 16 145
"2461" 27 17 106
"2462" 27 18 112
"2463" 27 19 129
"2464" 27 20 123
"2465" 27 21 116
"2466" 27 22 134
"2467" 27 23 127
"2468" 27 24 132
"2469" 27 25 138
"2470" 27 26 120
"2471" 27 27 116
"2472" 27 28 104
"2473" 27 29 156
"2474" 27 30 146
"2475" 27 31 96
"2476" 27 32 186
"2477" 27 33 152
"2478" 27 34 154
"2479" 27 35 119
"2480" 27 36 150
"2481" 27 37 112
"2482" 27 38 110
"2483" 27 39 109
"2484" 27 40 104
"2485" 27 41 110
"2486" 27 42 101
"2487" 27 43 103
"2488" 27 44 91
"2489" 27 45 159
"2490" 27 46 141
"2491" 27 47 138
"2492" 27 48 154
"2493" 27 49 166
"2494" 27 50 125
"2495" 27 51 179
"2496" 27 52 209
"2497" 27 53 192
"2498" 27 54 124
"2499" 27 55 122
"2500" 27 56 101
"2501" 27 57 87
"2502" 27 58 117
"2503" 27 59 119
"2504" 27 60 129
"2505" 27 61 139
"2506" 27 62 138
"2507" 27 63 99
"2508" 27 64 104
"2509" 27 65 124
"2510" 27 66 144
"2511" 27 67 176
"2512" 27 68 131
"2513" 27 69 163
"2514" 27 70 123
"2515" 27 71 63
"2516" 27 72 62
"2517" 27 73 76
"2518" 27 74 72
"2519" 27 75 88
"2520" 27 76 128
"2521" 27 77 94
"2522" 27 78 92
"2523" 27 79 79
"2524" 27 80 145
"2525" 27 81 120
"2526" 27 82 104
"2527" 27 83 106
"2528" 27 84 116
"2529" 27 85 96
"2530" 27 86 91
"2531" 27 87 90
"2532" 27 88 129
"2533" 27 89 148
"2534" 27 90 121
"2535" 27 91 114
"2536" 27 92 112
"2537" 27 93 136
"2538" 27 94 130
"2539" 28 1 148
"2540" 28 2 147
"2541" 28 3 138
"2542" 28 4 112
"2543" 28 5 126
"2544" 28 6 112
"2545" 28 7 138
"2546" 28 8 130
"2547" 28 9 116
"2548" 28 10 161
"2549" 28 11 147
"2550" 28 12 134
"2551" 28 13 123
"2552" 28 14 130
"2553" 28 15 138
"2554" 28 16 120
"2555" 28 17 108
"2556" 28 18 122
"2557" 28 19 116
"2558" 28 20 130
"2559" 28 21 121
"2560" 28 22 145
"2561" 28 23 153
"2562" 28 24 138
"2563" 28 25 152
"2564" 28 26 156
"2565" 28 27 128
"2566" 28 28 123
"2567" 28 29 155
"2568" 28 30 150
"2569" 28 31 148
"2570" 28 32 106
"2571" 28 33 172
"2572" 28 34 156
"2573" 28 35 122
"2574" 28 36 162
"2575" 28 37 138
"2576" 28 38 130
"2577" 28 39 115
"2578" 28 40 127
"2579" 28 41 113
"2580" 28 42 110
"2581" 28 43 139
"2582" 28 44 126
"2583" 28 45 116
"2584" 28 46 122
"2585" 28 47 135
"2586" 28 48 121
"2587" 28 49 144
"2588" 28 50 150
"2589" 28 51 188
"2590" 28 52 212
"2591" 28 53 204
"2592" 28 54 168
"2593" 28 55 142
"2594" 28 56 117
"2595" 28 57 123
"2596" 28 58 148
"2597" 28 59 117
"2598" 28 60 125
"2599" 28 61 125
"2600" 28 62 129
"2601" 28 63 98
"2602" 28 64 109
"2603" 28 65 107
"2604" 28 66 145
"2605" 28 67 131
"2606" 28 68 96
"2607" 28 69 123
"2608" 28 70 107
"2609" 28 71 89
"2610" 28 72 74
"2611" 28 73 76
"2612" 28 74 94
"2613" 28 75 110
"2614" 28 76 122
"2615" 28 77 106
"2616" 28 78 108
"2617" 28 79 97
"2618" 28 80 141
"2619" 28 81 108
"2620" 28 82 147
"2621" 28 83 134
"2622" 28 84 76
"2623" 28 85 140
"2624" 28 86 119
